id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_00910,N1,勝る,まさる,NO PICTURE,to excel;to surpass;to outrival,,,,Godan verb with 'ru' ending | intransitive verb,to excel | to surpass | to exceed | to have an edge | to be superior,scene_image,72,person_action_scene,action_state,person excelling,勝る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00915,N1,勤まる,つとまる,NO PICTURE,to be fit for;to be equal to;to function properly,,,,Godan verb with 'ru' ending | intransitive verb,to be fit (for a role) | to be qualified (for) | to be equal (to a task) | to be able to fulfill one's duties (as),scene_image,72,person_action_scene,action_state,person being fit for,勤まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00923,N1,包む,くるむ,NO PICTURE,to be engulfed in;to be enveloped by;to wrap up;to tuck in;to pack;to do up;to cover with;to dress i,,,,Godan verb with 'mu' ending | transitive verb,to wrap up | to pack | to bundle | to do up | to cover,scene_image,72,person_action_scene,action_state,person being engulfed in,包む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00925,N1,化する,かする,NO PICTURE,to change into;to convert into;to transform;to be reduced;to influence;to improve (someone),,,,suru verb - special class | transitive verb | intransitive verb,to change (into) | to turn (into) | to transform (into) | to become | to influence,scene_image,72,person_action_scene,action_state,person changing into,化する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00953,N1,危ぶむ,あやぶむ,NO PICTURE,to fear;to have misgivings;to be doubtful;to mistrust,,,,Godan verb with 'mu' ending | transitive verb,to fear | to doubt | to have misgivings about | to worry about | to be anxious about,scene_image,72,person_action_scene,action_state,person fearing,危ぶむ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00956,N1,即する,そくする,NO PICTURE,to conform to;to agree with;to be adapted to;to be based on,,,,suru verb - special class | intransitive verb,to conform to | to agree with | to be adapted to | to be based on,scene_image,72,person_action_scene,action_state,person conforming to,即する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00979,N1,及ぶ,およぶ,NO PICTURE,to reach;to come up to;to amount to;to befall;to happen to;to extend;to match;to equal,,,,Godan verb with 'bu' ending | intransitive verb,to reach | to amount to | to befall | to happen to | to extend,scene_image,72,person_action_scene,action_state,person reaching,及ぶ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00981,N1,反する,はんする,NO PICTURE,to be inconsistent with;to oppose;to contradict;to transgress;to rebel,,,,suru verb - special class | intransitive verb,to be contrary (to) | to go against | to run counter (to) | to contradict | to be opposite (to),scene_image,72,person_action_scene,action_state,person being inconsistent with,反する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00990,N1,収まる,おさまる,NO PICTURE,to be obtained;to end;to settle into;to fit into;to be settled;to be paid;to be delivered,,,,Godan verb with 'ru' ending | intransitive verb,"to fit into (a box, frame, category, etc.) | to be contained within | to fall within (e.g. a budget) | to settle down (into) | to be installed (in one's rightful place)",scene_image,72,person_action_scene,action_state,person being obtained,収まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_00999,N1,取り巻く,とりまく,NO PICTURE,to surround;to circle;to enclose,,,,Godan verb with 'ku' ending | transitive verb,to surround | to encircle | to enclose | to fawn over (someone) | to play up to,scene_image,72,person_action_scene,action_state,person surrounding,取り巻く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01003,N1,取り扱う,とりあつかう,NO PICTURE,to treat;to handle;to deal in,,,,Godan verb with 'u' ending | transitive verb,"to handle | to operate (a machine, etc.) | to use | to deal with (an issue) | to manage",scene_image,72,person_action_scene,action_state,person treating,取り扱う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01005,N1,取り次ぐ,とりつぐ,NO PICTURE,to act as an agent for;to announce (someone);to convey (a message),,,,Godan verb with 'gu' ending | transitive verb,"to pass on (a message, thoughts, etc.) | to convey | to transmit | to relay | to tell",scene_image,72,person_action_scene,action_state,person acting as an agent for,取り次ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01008,N1,取り組む,とりくむ,NO PICTURE,to tackle;to wrestle with;to engage in a bout;to come to grips with,,,,Godan verb with 'mu' ending | intransitive verb,to grapple with | to wrestle with | to engage in a bout | to be matched against | to tackle (e.g. a problem),scene_image,72,person_action_scene,action_state,person tackling,取り組む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01010,N1,取り締まる,とりしまる,NO PICTURE,to manage;to control;to supervise,,,,Godan verb with 'ru' ending | transitive verb,to manage | to control | to supervise | to oversee | to command,scene_image,72,person_action_scene,action_state,person managing,取り締まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01011,N1,取り調べる,とりしらべる,NO PICTURE,to investigate;to examine,,,,Ichidan verb | transitive verb,to investigate | to examine,scene_image,72,person_action_scene,action_state,person investigating,取り調べる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01014,N1,受かる,うかる,NO PICTURE,to pass (examination),,,,Godan verb with 'ru' ending | intransitive verb,to pass (examination),scene_image,72,person_action_scene,action_state,person passing,受かる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01015,N1,受け付ける,うけつける,NO PICTURE,to be accepted;to receive (an application),,,,Ichidan verb | transitive verb,"to accept | to receive (an application) | to take up | to (be able to) take (food, medicine, etc.) | to bear",scene_image,72,person_action_scene,action_state,person being accepted,受け付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01017,N1,受け入れる,うけいれる,NO PICTURE,to accept;to receive,,,,Ichidan verb | transitive verb,to accept | to receive | to agree,scene_image,72,person_action_scene,action_state,person accepting,受け入れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01020,N1,受け継ぐ,うけつぐ,NO PICTURE,to inherit;to succeed;to take over,,,,Godan verb with 'gu' ending | transitive verb,to inherit | to succeed | to take over,scene_image,72,person_action_scene,action_state,person inheritting,受け継ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01031,N1,可愛がる,かわいがる,NO PICTURE,to love;to be affectionate,,,,Godan verb with 'ru' ending | transitive verb,to be affectionate to | to treat tenderly | to dote on | to show one's love (for) | to cherish,scene_image,72,person_action_scene,action_state,person loving,可愛がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01037,N1,叶う,かなう,NO PICTURE,to come true (wish),,,,Godan verb with 'u' ending | intransitive verb,"to come true (of a dream, wish, etc.) | to be realized | to be fulfilled | to be granted | to be answered (of a prayer)",scene_image,72,person_action_scene,action_state,person coming true,叶う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01038,N1,叶える,かなえる,NO PICTURE,to grant (request wish),,,,Ichidan verb | transitive verb,"to grant (request, wish) | to answer (prayer) | to make come true (e.g. a dream) | to realize | to fulfill",scene_image,72,person_action_scene,action_state,person granting,叶える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01040,N1,司る,つかさどる,NO PICTURE,to rule;to govern;to administer,,,,Godan verb with 'ru' ending | transitive verb,to be in charge of | to manage | to direct | to administer | to preside over,scene_image,72,person_action_scene,action_state,person ruling,司る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01071,N1,名付ける,なづける,NO PICTURE,to name (someone),,,,Ichidan verb | transitive verb,to name | to call | to christen | to term,scene_image,72,person_action_scene,action_state,person naming,名付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01090,N1,呆れる,あきれる,NO PICTURE,to be amazed;to be shocked,,,,Ichidan verb | intransitive verb,to be amazed | to be shocked | to be astonished | to be astounded | to be disgusted,scene_image,72,person_action_scene,action_state,person being amazed,呆れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01095,N1,告げる,つげる,NO PICTURE,to inform,,,,Ichidan verb | transitive verb,to tell | to inform | to announce | to indicate | to signal,scene_image,72,person_action_scene,action_state,person informing,告げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01097,N1,呟く,つぶやく,NO PICTURE,to mutter;to murmur,,,,Godan verb with 'ku' ending | transitive verb | intransitive verb,to mutter | to murmur | to grumble | to tweet | to post on Twitter,scene_image,72,person_action_scene,action_state,person mutterring,呟く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01107,N1,和らげる,やわらげる,NO PICTURE,to soften;to moderate;to relieve,,,,Ichidan verb | transitive verb,to soften | to moderate | to relieve,scene_image,72,person_action_scene,action_state,person softenning,和らげる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01110,N1,咎める,とがめる,NO PICTURE,to blame;to find fault;to take someone to task;to aggravate (an injury),,,,Ichidan verb | transitive verb,to blame | to reproach | to censure | to rebuke | to reprove,scene_image,72,person_action_scene,action_state,person blaming,咎める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01116,N1,唸る,うなる,NO PICTURE,to groan;to moan;to roar;to howl;to growl;to hum;to buzz;to sough,,,,Godan verb with 'ru' ending | intransitive verb,to groan | to moan | to roar | to howl | to growl,scene_image,72,person_action_scene,action_state,person groaning,唸る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01121,N1,問い合わせる,といあわせる,NO PICTURE,to enquire;to seek information,,,,Ichidan verb | transitive verb,to enquire | to inquire | to seek information,scene_image,72,person_action_scene,action_state,person enquiring,問い合わせる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01126,N1,喋る,しゃべる,NO PICTURE,to talk;to chat;to chatter,,,,Godan verb with 'ru' ending | transitive verb | intransitive verb,to talk | to chat | to chatter,scene_image,72,person_action_scene,action_state,person talking,喋る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01133,N1,嘆く,なげく,NO PICTURE,to sigh;to lament;to grieve,,,,Godan verb with 'ku' ending | transitive verb | intransitive verb,to lament | to grieve | to regret | to deplore,scene_image,72,person_action_scene,action_state,person sighing,嘆く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01153,N1,図る,はかる,NO PICTURE,to plot;to attempt;to plan;to take in;to deceive;to devise;to design;to refer A to B,,,,Godan verb with 'ru' ending | transitive verb,to plan | to attempt | to devise | to plot | to conspire,scene_image,72,person_action_scene,action_state,person plotting,図る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_01195,N1,堪える,こたえる,NO PICTURE,to bear;to stand;to endure;to put up with;to support;to withstand;to resist;to brave;to be fit for;t,,,,Ichidan verb | intransitive verb | transitive verb,to bear | to stand | to endure | to put up with | to support,scene_image,72,person_action_scene,action_state,person bearing,堪える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
